id,1A,1B,2
DQ381491,NA-NA,NA-NA,NA-NA
DQ381490,NA-NA,NA-NA,NA-NA
DQ381489,NA-NA,NA-NA,NA-NA
DQ381488,NA-NA,NA-NA,NA-NA
DQ381487,NA-NA,NA-NA,NA-NA
DQ381486,NA-NA,NA-NA,NA-NA
DQ381485,NA-NA,NA-NA,NA-NA
DQ381484,NA-NA,NA-NA,NA-NA
DQ381483,NA-NA,NA-NA,NA-NA
DQ381482,NA-NA,NA-NA,NA-NA
DQ381481,NA-NA,NA-NA,NA-NA
DQ381480,NA-NA,NA-NA,NA-NA
DQ381479,NA-NA,NA-NA,NA-NA
DQ381478,NA-NA,NA-NA,NA-NA
DQ381477,NA-NA,NA-NA,NA-NA
DQ381476,NA-NA,NA-NA,NA-NA
DQ381475,NA-NA,NA-NA,NA-NA
DQ381474,NA-NA,NA-NA,NA-NA
DQ324850,NA-NA,0-516,NA-NA
DQ324849,NA-NA,0-516,NA-NA
DQ324848,NA-NA,0-516,NA-NA
DQ324847,NA-NA,0-516,NA-NA
DQ324846,NA-NA,0-516,NA-NA
DQ324845,NA-NA,0-516,NA-NA
DQ324844,NA-NA,0-516,NA-NA
DQ324843,NA-NA,0-516,NA-NA
DQ324842,NA-NA,0-516,NA-NA
DQ324841,NA-NA,0-516,NA-NA
DQ324840,NA-NA,0-516,NA-NA
DQ324839,NA-NA,0-516,NA-NA
DQ324838,NA-NA,0-513,NA-NA
DQ324837,NA-NA,0-513,NA-NA
DQ324836,NA-NA,0-513,NA-NA
DQ324835,NA-NA,0-513,NA-NA
DQ324834,NA-NA,0-513,NA-NA
DQ324833,NA-NA,0-513,NA-NA
DQ324832,NA-NA,0-513,NA-NA
DQ324831,NA-NA,0-513,NA-NA
DQ324830,NA-NA,0-513,NA-NA
DQ324829,NA-NA,0-513,NA-NA
DQ324828,NA-NA,0-513,NA-NA
DQ324827,NA-NA,0-513,NA-NA
DQ324826,NA-NA,0-513,NA-NA
DQ324825,NA-NA,0-513,NA-NA
DQ324824,NA-NA,0-513,NA-NA
DQ324823,NA-NA,0-513,NA-NA
DQ324822,NA-NA,0-513,NA-NA
DQ324821,NA-NA,0-513,NA-NA
DQ324820,NA-NA,0-516,NA-NA
DQ324819,NA-NA,0-516,NA-NA
DQ324818,NA-NA,0-516,NA-NA
DQ324817,NA-NA,0-516,NA-NA
DQ324816,NA-NA,0-516,NA-NA
DQ324815,NA-NA,0-516,NA-NA
DQ324814,NA-NA,0-516,NA-NA
DQ324813,NA-NA,0-516,NA-NA
DQ324812,NA-NA,0-516,NA-NA
DQ324811,NA-NA,0-516,NA-NA
DQ324810,NA-NA,0-516,NA-NA
DQ324809,NA-NA,0-516,NA-NA
DQ324808,NA-NA,0-516,NA-NA
DQ324807,NA-NA,0-516,NA-NA
DQ324806,NA-NA,0-516,NA-NA
DQ324805,NA-NA,0-516,NA-NA
DQ324804,NA-NA,0-516,NA-NA
DQ324803,NA-NA,0-516,NA-NA
DQ324802,NA-NA,0-516,NA-NA
DQ344027,NA-NA,2784-4332,NA-NA
DQ327618,NA-NA,1-465,NA-NA
DQ327617,NA-NA,1-465,NA-NA
DQ327616,NA-NA,1-465,NA-NA
DQ327615,NA-NA,1-465,NA-NA
DQ327614,NA-NA,1-465,NA-NA
DQ327613,NA-NA,1-465,NA-NA
DQ327612,NA-NA,1-465,NA-NA
DQ327611,NA-NA,1-465,NA-NA
DQ327610,NA-NA,1-465,NA-NA
DQ327609,NA-NA,1-465,NA-NA
DQ327608,NA-NA,1-465,NA-NA
DQ157440,NA-NA,NA-NA,NA-NA
DQ157439,NA-NA,NA-NA,NA-NA
DQ157438,NA-NA,NA-NA,NA-NA
DQ157437,NA-NA,NA-NA,NA-NA
DQ157436,NA-NA,NA-NA,NA-NA
DQ157435,NA-NA,NA-NA,NA-NA
DQ066598,NA-NA,0-721,NA-NA
DQ066597,NA-NA,0-721,NA-NA
DQ066596,NA-NA,0-721,NA-NA
DQ066595,NA-NA,0-722,NA-NA
DQ066594,NA-NA,0-721,NA-NA
DQ066593,NA-NA,0-722,NA-NA
DQ066592,NA-NA,0-722,NA-NA
DQ066591,NA-NA,0-721,NA-NA
DQ066590,NA-NA,0-722,NA-NA
DQ066589,NA-NA,0-721,NA-NA
DQ066588,NA-NA,0-722,NA-NA
DQ066587,NA-NA,0-721,NA-NA
DQ066586,NA-NA,0-721,NA-NA
DQ066585,NA-NA,0-721,NA-NA
DQ066584,NA-NA,0-721,NA-NA
DQ066583,NA-NA,0-721,NA-NA
DQ066582,NA-NA,0-721,NA-NA
DQ066581,NA-NA,0-721,NA-NA
DQ066580,NA-NA,0-721,NA-NA
DQ066579,NA-NA,0-721,NA-NA
DQ066578,NA-NA,0-721,NA-NA
DQ066577,NA-NA,0-721,NA-NA
DQ066576,NA-NA,0-721,NA-NA
DQ066575,NA-NA,NA-NA,NA-NA
DQ066574,NA-NA,NA-NA,NA-NA
DQ066573,NA-NA,NA-NA,NA-NA
DQ066572,NA-NA,NA-NA,NA-NA
DQ066571,NA-NA,NA-NA,NA-NA
DQ066570,NA-NA,NA-NA,NA-NA
DQ066569,NA-NA,NA-NA,NA-NA
DQ066568,NA-NA,NA-NA,NA-NA
DQ066567,NA-NA,NA-NA,NA-NA
DQ066566,NA-NA,NA-NA,NA-NA
DQ066565,NA-NA,NA-NA,NA-NA
DQ066564,NA-NA,NA-NA,NA-NA
DQ066563,NA-NA,NA-NA,NA-NA
DQ066562,NA-NA,NA-NA,NA-NA
DQ066561,NA-NA,NA-NA,NA-NA
DQ066560,NA-NA,NA-NA,NA-NA
DQ066559,NA-NA,NA-NA,NA-NA
DQ066558,NA-NA,NA-NA,NA-NA
DQ066557,NA-NA,NA-NA,NA-NA
DQ066556,NA-NA,NA-NA,NA-NA
DQ066555,NA-NA,NA-NA,NA-NA
DQ066554,NA-NA,NA-NA,NA-NA
DQ066553,NA-NA,NA-NA,NA-NA
DQ070852,NA-NA,2786-4334,NA-NA
DQ028633,NA-NA,2785-4333,NA-NA
AY831433,NA-NA,0-685,NA-NA
AY720892,NA-NA,2793-4341,NA-NA
AY720891,NA-NA,2786-4334,NA-NA
AY846639,NA-NA,NA-NA,NA-NA
AY846638,NA-NA,NA-NA,NA-NA
AY846637,NA-NA,NA-NA,NA-NA
AY846636,NA-NA,NA-NA,NA-NA
AY846635,NA-NA,NA-NA,NA-NA
AY590262,NA-NA,NA-NA,NA-NA
AY590261,NA-NA,NA-NA,NA-NA
AY304470,NA-NA,NA-NA,NA-NA
AY304469,NA-NA,NA-NA,NA-NA
AY304468,NA-NA,NA-NA,NA-NA
AY304467,NA-NA,NA-NA,NA-NA
AY304466,NA-NA,NA-NA,NA-NA
AY304465,NA-NA,NA-NA,NA-NA
AY304464,NA-NA,NA-NA,NA-NA
AY304462,NA-NA,NA-NA,NA-NA
AY304463,NA-NA,NA-NA,NA-NA
AY304461,NA-NA,NA-NA,NA-NA
AY304460,NA-NA,NA-NA,NA-NA
AY304459,NA-NA,NA-NA,NA-NA
AY304458,NA-NA,NA-NA,NA-NA
AY304457,NA-NA,NA-NA,NA-NA
AY304456,NA-NA,NA-NA,NA-NA
AY304455,NA-NA,NA-NA,NA-NA
AY304454,NA-NA,NA-NA,NA-NA
AY304453,NA-NA,NA-NA,NA-NA
AY304451,NA-NA,NA-NA,NA-NA
AY196105,NA-NA,0-239,NA-NA
AY196104,NA-NA,0-238,NA-NA
AY196103,NA-NA,0-239,NA-NA
AY196102,NA-NA,0-239,NA-NA
AY196101,NA-NA,0-239,NA-NA
AY196100,NA-NA,0-239,NA-NA
AY196099,NA-NA,0-239,NA-NA
AY196098,NA-NA,0-239,NA-NA
AY196097,NA-NA,0-239,NA-NA
AY196096,NA-NA,0-239,NA-NA
AY196095,NA-NA,0-239,NA-NA
AF395738,NA-NA,NA-NA,NA-NA
AF395737,NA-NA,NA-NA,NA-NA
AF395736,NA-NA,NA-NA,NA-NA
AF395735,NA-NA,NA-NA,NA-NA
AF395734,NA-NA,NA-NA,NA-NA
AF395733,NA-NA,NA-NA,NA-NA
AY094092,NA-NA,NA-NA,NA-NA
AY094091,NA-NA,NA-NA,NA-NA
AY094090,NA-NA,NA-NA,NA-NA
AY094089,NA-NA,NA-NA,NA-NA
AY094088,NA-NA,NA-NA,NA-NA
AY094087,NA-NA,NA-NA,NA-NA
AY094086,NA-NA,NA-NA,NA-NA
AY094085,NA-NA,NA-NA,NA-NA
AY094084,NA-NA,NA-NA,NA-NA
AY094083,NA-NA,NA-NA,NA-NA
AY094082,NA-NA,NA-NA,NA-NA
AY094081,NA-NA,NA-NA,NA-NA
AY094080,NA-NA,NA-NA,NA-NA
AY094079,NA-NA,NA-NA,NA-NA
AY093655,NA-NA,NA-NA,NA-NA
AY093654,NA-NA,NA-NA,NA-NA
AY093653,NA-NA,NA-NA,NA-NA
AY093652,NA-NA,NA-NA,NA-NA
AY093651,NA-NA,NA-NA,NA-NA
AY093650,NA-NA,NA-NA,NA-NA
AY093649,NA-NA,NA-NA,NA-NA
AF260508,NA-NA,2776-4333,NA-NA
AF211965,NA-NA,NA-NA,NA-NA
AF211964,NA-NA,NA-NA,NA-NA
AF211963,NA-NA,NA-NA,NA-NA
AF211962,NA-NA,NA-NA,NA-NA
AF211961,NA-NA,NA-NA,NA-NA
AF211960,NA-NA,NA-NA,NA-NA
AF211959,NA-NA,NA-NA,NA-NA
AF211958,NA-NA,NA-NA,NA-NA
AF211957,NA-NA,NA-NA,NA-NA
AF211956,NA-NA,NA-NA,NA-NA
AF211955,NA-NA,NA-NA,NA-NA
AF211954,NA-NA,NA-NA,NA-NA
AF211953,NA-NA,NA-NA,NA-NA
AF211952,NA-NA,NA-NA,NA-NA
AF175261,NA-NA,NA-NA,NA-NA
AF175260,NA-NA,NA-NA,NA-NA
AF175259,NA-NA,NA-NA,NA-NA
AF175258,NA-NA,NA-NA,NA-NA
AF175257,NA-NA,NA-NA,NA-NA
AF175256,NA-NA,NA-NA,NA-NA
AF175255,NA-NA,NA-NA,NA-NA
AF175254,NA-NA,NA-NA,NA-NA
AF175253,NA-NA,NA-NA,NA-NA
S68561,0-306,NA-NA,NA-NA
JN799271,NA-NA,NA-NA,NA-NA
JN799270,NA-NA,NA-NA,NA-NA
JN799269,NA-NA,NA-NA,NA-NA
JN799268,NA-NA,NA-NA,NA-NA
JN799267,NA-NA,NA-NA,NA-NA
JN799266,NA-NA,NA-NA,NA-NA
JN052023,NA-NA,0-759,NA-NA
JN203052,NA-NA,NA-NA,NA-NA
JN203051,NA-NA,NA-NA,NA-NA
JN203050,NA-NA,NA-NA,NA-NA
JF929199,NA-NA,NA-NA,NA-NA
JF929198,NA-NA,NA-NA,NA-NA
JF929197,NA-NA,NA-NA,NA-NA
JF929196,NA-NA,NA-NA,NA-NA
JF929195,NA-NA,NA-NA,NA-NA
JF929194,NA-NA,NA-NA,NA-NA
JF929193,NA-NA,NA-NA,NA-NA
JF929192,NA-NA,NA-NA,NA-NA
JF929191,NA-NA,NA-NA,NA-NA
JF929190,NA-NA,NA-NA,NA-NA
JF929189,NA-NA,NA-NA,NA-NA
JF929188,NA-NA,NA-NA,NA-NA
JF929187,NA-NA,NA-NA,NA-NA
JF929186,NA-NA,NA-NA,NA-NA
JF929185,NA-NA,NA-NA,NA-NA
JF929184,NA-NA,NA-NA,NA-NA
JF929183,NA-NA,NA-NA,NA-NA
JF929182,NA-NA,NA-NA,NA-NA
JF929181,NA-NA,NA-NA,NA-NA
JF288966,NA-NA,0-462,NA-NA
JF288965,NA-NA,0-462,NA-NA
JF288964,NA-NA,0-462,NA-NA
JF288963,NA-NA,0-462,NA-NA
JF288962,NA-NA,0-462,NA-NA
JF288961,NA-NA,0-462,NA-NA
JF288960,NA-NA,0-462,NA-NA
JF288959,NA-NA,0-462,NA-NA
JF288958,NA-NA,0-462,NA-NA
JF288957,NA-NA,0-462,NA-NA
JF288956,NA-NA,0-462,NA-NA
JF288955,NA-NA,0-462,NA-NA
JF288954,NA-NA,0-462,NA-NA
JF288953,NA-NA,0-462,NA-NA
JF272600,NA-NA,1-250,NA-NA
JF272599,NA-NA,NA-NA,NA-NA
JF272598,NA-NA,0-300,NA-NA
JF272597,NA-NA,1-208,NA-NA
JF272596,NA-NA,0-225,NA-NA
JF272595,NA-NA,1-274,NA-NA
JF272594,NA-NA,0-246,NA-NA
JF272593,NA-NA,NA-NA,NA-NA
JF272592,NA-NA,0-228,NA-NA
JF272591,NA-NA,1-238,NA-NA
JF272590,NA-NA,2-230,NA-NA
JF272589,NA-NA,0-201,NA-NA
JF272588,NA-NA,0-189,NA-NA
JF272587,NA-NA,NA-NA,NA-NA
JF272586,NA-NA,0-282,NA-NA
JF272585,NA-NA,2-203,NA-NA
JF272584,NA-NA,0-288,NA-NA
JF272583,NA-NA,1-286,NA-NA
JF272582,NA-NA,1-286,NA-NA
JF272581,NA-NA,NA-NA,NA-NA
JF272580,NA-NA,1-235,NA-NA
JF272579,NA-NA,1-271,NA-NA
JF272578,NA-NA,1-289,NA-NA
JF272577,NA-NA,0-189,NA-NA
JF272576,NA-NA,0-288,NA-NA
JF272575,NA-NA,2-269,NA-NA
JF272574,NA-NA,1-289,NA-NA
JF272573,NA-NA,NA-NA,NA-NA
JF272572,NA-NA,2-284,NA-NA
JF272571,NA-NA,0-285,NA-NA
JF272570,NA-NA,NA-NA,NA-NA
JF272569,NA-NA,0-285,NA-NA
JF272568,NA-NA,1-280,NA-NA
JF272567,NA-NA,2-194,NA-NA
JF272566,NA-NA,1-286,NA-NA
JF272565,NA-NA,0-153,NA-NA
JF272564,NA-NA,2-212,NA-NA
JF272563,NA-NA,0-210,NA-NA
JF272562,NA-NA,2-284,NA-NA
JF272561,NA-NA,NA-NA,NA-NA
JF272560,NA-NA,0-300,NA-NA
JF272559,NA-NA,0-285,NA-NA
JF272558,NA-NA,1-196,NA-NA
JF272557,NA-NA,0-234,NA-NA
JF272556,NA-NA,1-70,NA-NA
JF272555,NA-NA,2-71,NA-NA
JF272554,NA-NA,1-235,NA-NA
JF272553,NA-NA,2-197,NA-NA
JF272552,NA-NA,NA-NA,NA-NA
JF272551,NA-NA,2-104,NA-NA
JF272550,NA-NA,NA-NA,NA-NA
JF272549,NA-NA,2-191,NA-NA
JF272548,NA-NA,1-286,NA-NA
JF272547,NA-NA,1-70,NA-NA
JF272546,NA-NA,0-288,NA-NA
JF272545,NA-NA,2-230,NA-NA
HQ878375,NA-NA,1-328,NA-NA
HQ878374,NA-NA,0-465,NA-NA
HQ878373,NA-NA,1-328,NA-NA
HQ662578,NA-NA,0-498,NA-NA
HQ662577,NA-NA,1-450,NA-NA
HQ662576,NA-NA,1-450,NA-NA
HQ662575,NA-NA,1-450,NA-NA
HQ662574,NA-NA,1-450,NA-NA
HQ662573,NA-NA,1-450,NA-NA
HQ662572,NA-NA,1-450,NA-NA
JF343978,NA-NA,NA-NA,NA-NA
JF343977,NA-NA,NA-NA,NA-NA
JF343976,NA-NA,NA-NA,NA-NA
JF343975,NA-NA,NA-NA,NA-NA
JF343974,NA-NA,NA-NA,NA-NA
JF343973,NA-NA,NA-NA,NA-NA
JF343972,NA-NA,NA-NA,NA-NA
JF343971,NA-NA,NA-NA,NA-NA
JF343970,NA-NA,NA-NA,NA-NA
JF343969,NA-NA,NA-NA,NA-NA
JF343968,NA-NA,NA-NA,NA-NA
JF343967,NA-NA,NA-NA,NA-NA
JF343966,NA-NA,NA-NA,NA-NA
HQ623148,NA-NA,67-442,NA-NA
HQ623147,NA-NA,67-442,NA-NA
HQ623146,NA-NA,NA-NA,NA-NA
HQ623145,NA-NA,NA-NA,NA-NA
HQ623144,NA-NA,NA-NA,NA-NA
HQ623143,NA-NA,NA-NA,NA-NA
HQ623142,NA-NA,NA-NA,NA-NA
HQ623141,NA-NA,NA-NA,NA-NA
HQ623140,NA-NA,NA-NA,NA-NA
HQ623139,NA-NA,NA-NA,NA-NA
HQ623138,NA-NA,NA-NA,NA-NA
HQ623137,NA-NA,NA-NA,NA-NA
HQ623136,NA-NA,NA-NA,NA-NA
HQ623135,NA-NA,NA-NA,NA-NA
HQ623134,NA-NA,NA-NA,NA-NA
HQ623133,NA-NA,NA-NA,NA-NA
HQ623132,NA-NA,NA-NA,NA-NA
HQ623131,NA-NA,NA-NA,NA-NA
HQ623130,NA-NA,NA-NA,NA-NA
HQ623129,NA-NA,NA-NA,NA-NA
HQ623128,NA-NA,NA-NA,NA-NA
HQ623127,NA-NA,NA-NA,NA-NA
HQ623126,NA-NA,NA-NA,NA-NA
HQ623125,NA-NA,NA-NA,NA-NA
HQ916315,0-951,950-2459,NA-NA
JF796127,0-418,NA-NA,NA-NA
JF796126,2-1361,NA-NA,NA-NA
HQ317733,NA-NA,0-571,NA-NA
HQ317732,NA-NA,1-573,NA-NA
HQ317731,NA-NA,1-572,NA-NA
HQ317730,NA-NA,1-500,NA-NA
HQ317729,NA-NA,1-560,NA-NA
HQ317728,NA-NA,1-559,NA-NA
HQ317727,NA-NA,1-576,NA-NA
HQ317726,NA-NA,0-551,NA-NA
HQ317725,NA-NA,1-521,NA-NA
HQ317724,NA-NA,1-528,NA-NA
HQ317723,NA-NA,1-574,NA-NA
HQ317722,NA-NA,1-577,NA-NA
HQ317721,NA-NA,1-573,NA-NA
HQ317720,NA-NA,1-577,NA-NA
HQ317719,NA-NA,1-591,NA-NA
HQ317718,NA-NA,1-577,NA-NA
HQ317717,NA-NA,1-516,NA-NA
HQ317716,NA-NA,2-570,NA-NA
HQ317715,NA-NA,1-559,NA-NA
HQ317714,NA-NA,2-546,NA-NA
HQ317713,NA-NA,2-577,NA-NA
HQ317712,NA-NA,2-571,NA-NA
HQ317711,NA-NA,1-560,NA-NA
HQ317710,NA-NA,1-579,NA-NA
HQ317709,NA-NA,1-564,NA-NA
HQ317708,NA-NA,1-573,NA-NA
HQ317707,NA-NA,1-555,NA-NA
HQ317706,NA-NA,1-546,NA-NA
HQ317705,NA-NA,1-571,NA-NA
HQ603056,NA-NA,0-513,NA-NA
HQ603055,NA-NA,0-513,NA-NA
HQ603054,NA-NA,0-513,NA-NA
HQ603053,NA-NA,0-513,NA-NA
HQ603052,NA-NA,0-513,NA-NA
HQ668143,NA-NA,1-730,NA-NA
HQ668130,NA-NA,1-367,NA-NA
HQ668129,NA-NA,1-733,NA-NA
HQ668124,NA-NA,1-367,NA-NA
HQ668123,NA-NA,1-727,NA-NA
HQ668122,NA-NA,1-367,NA-NA
HQ668121,NA-NA,1-331,NA-NA
JF309118,NA-NA,0-362,NA-NA
JF309117,NA-NA,0-362,NA-NA
JF309116,NA-NA,0-362,NA-NA
JF309115,NA-NA,0-362,NA-NA
JF309114,NA-NA,0-362,NA-NA
JF309113,NA-NA,0-362,NA-NA
JF309112,NA-NA,0-362,NA-NA
HQ153038,NA-NA,2-203,NA-NA
HQ153037,NA-NA,2-203,NA-NA
HM756273,NA-NA,0-426,NA-NA
HM756272,NA-NA,1-381,NA-NA
HM756271,NA-NA,0-410,NA-NA
HM756270,NA-NA,2-409,NA-NA
HM756269,NA-NA,0-426,NA-NA
HM756268,NA-NA,0-383,NA-NA
HM756267,NA-NA,NA-NA,NA-NA
HM756266,NA-NA,0-351,NA-NA
HM756265,NA-NA,1-391,NA-NA
HM756264,NA-NA,NA-NA,NA-NA
HM756263,NA-NA,NA-NA,NA-NA
HM756262,NA-NA,0-389,NA-NA
HM756261,NA-NA,0-591,NA-NA
HM756260,NA-NA,2-608,NA-NA
HM756259,NA-NA,1-514,NA-NA
HM756258,NA-NA,1-496,NA-NA
HQ613178,NA-NA,0-378,NA-NA
HQ613177,NA-NA,0-378,NA-NA
HQ613176,NA-NA,0-378,NA-NA
HQ613175,NA-NA,0-378,NA-NA
HQ613174,NA-NA,0-378,NA-NA
HQ613173,NA-NA,0-378,NA-NA
HQ613172,NA-NA,0-378,NA-NA
HQ613171,NA-NA,0-378,NA-NA
HQ613170,NA-NA,0-378,NA-NA
HQ613169,NA-NA,0-378,NA-NA
HQ613168,NA-NA,0-378,NA-NA
HQ613167,NA-NA,0-378,NA-NA
HQ613166,NA-NA,0-378,NA-NA
HQ613165,NA-NA,0-378,NA-NA
HQ613164,NA-NA,0-378,NA-NA
HQ613163,NA-NA,0-378,NA-NA
HQ613162,NA-NA,0-378,NA-NA
HQ613161,NA-NA,0-378,NA-NA
HQ613160,NA-NA,0-378,NA-NA
HQ613159,NA-NA,0-378,NA-NA
HQ613158,NA-NA,0-378,NA-NA
HQ613157,NA-NA,0-378,NA-NA
HQ398856,NA-NA,NA-NA,NA-NA
HM755447,NA-NA,1-155,NA-NA
HM755446,NA-NA,1-155,NA-NA
HM755445,NA-NA,1-155,NA-NA
HM630270,NA-NA,NA-NA,NA-NA
HM630267,NA-NA,NA-NA,NA-NA
HM630266,NA-NA,NA-NA,NA-NA
HM630262,NA-NA,NA-NA,NA-NA
HQ188699,NA-NA,0-843,NA-NA
HQ188698,NA-NA,0-843,NA-NA
HQ188697,NA-NA,0-843,NA-NA
HQ188696,NA-NA,0-843,NA-NA
HQ188695,NA-NA,0-843,NA-NA
HQ188694,NA-NA,0-843,NA-NA
HQ188693,NA-NA,0-843,NA-NA
HQ188692,NA-NA,0-843,NA-NA
HM017857,NA-NA,0-349,NA-NA
HM017856,NA-NA,0-361,NA-NA
HM017855,NA-NA,0-361,NA-NA
HM017854,NA-NA,0-361,NA-NA
HM017853,NA-NA,0-361,NA-NA
HM017852,NA-NA,0-361,NA-NA
HM017851,NA-NA,0-364,NA-NA
HM017850,NA-NA,0-361,NA-NA
HQ157559,NA-NA,2-203,NA-NA
HQ157558,NA-NA,2-203,NA-NA
HQ157557,NA-NA,2-203,NA-NA
HQ157556,NA-NA,2-203,NA-NA
HQ157555,NA-NA,2-203,NA-NA
HQ157554,NA-NA,1-202,NA-NA
HM212542,NA-NA,NA-NA,NA-NA
HM212541,NA-NA,NA-NA,NA-NA
HM212540,NA-NA,NA-NA,NA-NA
HM212539,NA-NA,NA-NA,NA-NA
HM212538,NA-NA,NA-NA,NA-NA
HM212537,NA-NA,NA-NA,NA-NA
HM212536,NA-NA,NA-NA,NA-NA
HM212535,NA-NA,NA-NA,NA-NA
HM212534,NA-NA,NA-NA,NA-NA
HM212533,NA-NA,NA-NA,NA-NA
HM212532,NA-NA,NA-NA,NA-NA
HM212490,NA-NA,NA-NA,NA-NA
HM212489,NA-NA,NA-NA,NA-NA
HM212488,NA-NA,NA-NA,NA-NA
HM212487,NA-NA,NA-NA,NA-NA
HM212486,NA-NA,NA-NA,NA-NA
HM212485,NA-NA,NA-NA,NA-NA
HM212484,NA-NA,NA-NA,NA-NA
HM212483,NA-NA,NA-NA,NA-NA
HM212482,NA-NA,NA-NA,NA-NA
HM212481,NA-NA,NA-NA,NA-NA
HM212480,NA-NA,NA-NA,NA-NA
HM212479,NA-NA,NA-NA,NA-NA
HM212477,NA-NA,NA-NA,NA-NA
HM212476,NA-NA,NA-NA,NA-NA
HM212474,NA-NA,NA-NA,NA-NA
HM212473,NA-NA,NA-NA,NA-NA
HM212470,NA-NA,NA-NA,NA-NA
HM212469,NA-NA,NA-NA,NA-NA
HM212468,NA-NA,NA-NA,NA-NA
HM212478,NA-NA,NA-NA,NA-NA
HM212475,NA-NA,NA-NA,NA-NA
HM212472,NA-NA,NA-NA,NA-NA
HM212471,NA-NA,NA-NA,NA-NA
HM212467,NA-NA,NA-NA,NA-NA
HM803688,NA-NA,1-202,NA-NA
HM989949,NA-NA,2-203,NA-NA
HM348456,NA-NA,2-203,NA-NA
HM348455,NA-NA,2-203,NA-NA
HM209124,NA-NA,NA-NA,NA-NA
HM209123,NA-NA,NA-NA,NA-NA
HM209122,NA-NA,NA-NA,NA-NA
HM209121,NA-NA,NA-NA,NA-NA
HM209119,NA-NA,NA-NA,NA-NA
HM209118,NA-NA,NA-NA,NA-NA
HM209117,NA-NA,NA-NA,NA-NA
HM209116,NA-NA,NA-NA,NA-NA
HM209115,NA-NA,NA-NA,NA-NA
HM209114,NA-NA,NA-NA,NA-NA
HM209113,NA-NA,NA-NA,NA-NA
HM209112,NA-NA,NA-NA,NA-NA
HM209111,NA-NA,NA-NA,NA-NA
HM209110,NA-NA,NA-NA,NA-NA
HM209109,NA-NA,NA-NA,NA-NA
HM209108,NA-NA,NA-NA,NA-NA
HM209107,NA-NA,NA-NA,NA-NA
HM209106,NA-NA,NA-NA,NA-NA
HM209105,NA-NA,NA-NA,NA-NA
HM209104,NA-NA,NA-NA,NA-NA
HM209103,NA-NA,NA-NA,NA-NA
HM209102,NA-NA,NA-NA,NA-NA
HM209101,NA-NA,NA-NA,NA-NA
HM209100,NA-NA,NA-NA,NA-NA
HM209099,NA-NA,NA-NA,NA-NA
HM209098,NA-NA,NA-NA,NA-NA
HM209097,NA-NA,NA-NA,NA-NA
HM209096,NA-NA,NA-NA,NA-NA
HM209095,NA-NA,NA-NA,NA-NA
HM209094,NA-NA,NA-NA,NA-NA
HM209093,NA-NA,NA-NA,NA-NA
HM209092,NA-NA,NA-NA,NA-NA
HM209091,NA-NA,NA-NA,NA-NA
HM209090,NA-NA,NA-NA,NA-NA
HM209089,NA-NA,NA-NA,NA-NA
HM209088,NA-NA,NA-NA,NA-NA
HM209087,NA-NA,NA-NA,NA-NA
HM120878,NA-NA,0-636,NA-NA
HM120877,NA-NA,0-636,NA-NA
HM120876,NA-NA,0-636,NA-NA
HM450380,NA-NA,2335-3850,NA-NA
HM237363,NA-NA,2788-4336,NA-NA
HM045005,NA-NA,2-716,NA-NA
HM192818,NA-NA,NA-NA,NA-NA
HM192817,NA-NA,NA-NA,NA-NA
HM192816,NA-NA,NA-NA,NA-NA
HM192815,NA-NA,NA-NA,NA-NA
GU901218,NA-NA,0-253,NA-NA
GU901217,NA-NA,0-253,NA-NA
GU901216,NA-NA,0-253,NA-NA
GU901215,NA-NA,0-253,NA-NA
GU980970,NA-NA,NA-NA,NA-NA
GU980969,NA-NA,0-373,NA-NA
GU968922,NA-NA,2-203,NA-NA
GU938472,NA-NA,2-203,NA-NA
GU585496,NA-NA,0-362,NA-NA
GU585495,NA-NA,0-362,NA-NA
GU585494,NA-NA,0-362,NA-NA
GU585493,NA-NA,0-362,NA-NA
GU384260,NA-NA,NA-NA,NA-NA
GU384259,NA-NA,NA-NA,NA-NA
GU384258,NA-NA,NA-NA,NA-NA
GU384257,NA-NA,NA-NA,NA-NA
GU384256,NA-NA,NA-NA,NA-NA
GU384255,NA-NA,NA-NA,NA-NA
GU384254,NA-NA,NA-NA,NA-NA
GU384253,NA-NA,NA-NA,NA-NA
GU384252,NA-NA,NA-NA,NA-NA
GU384251,NA-NA,NA-NA,NA-NA
GU384250,NA-NA,NA-NA,NA-NA
GU384249,NA-NA,NA-NA,NA-NA
GU384248,NA-NA,NA-NA,NA-NA
GU384247,NA-NA,NA-NA,NA-NA
GU384246,NA-NA,NA-NA,NA-NA
GU384245,NA-NA,NA-NA,NA-NA
GU384244,NA-NA,NA-NA,NA-NA
GU384243,NA-NA,NA-NA,NA-NA
GU384242,NA-NA,NA-NA,NA-NA
GU384241,NA-NA,NA-NA,NA-NA
GU384240,NA-NA,NA-NA,NA-NA
GU384239,NA-NA,NA-NA,NA-NA
FJ919228,NA-NA,3735-5286,NA-NA
FJ919227,NA-NA,3735-5286,NA-NA
FJ919226,NA-NA,3735-5286,NA-NA
FJ919225,NA-NA,3735-5286,NA-NA
AY320043,NA-NA,2-723,NA-NA
AY320042,NA-NA,NA-NA,NA-NA
AY324868,NA-NA,NA-NA,NA-NA
AY324867,NA-NA,NA-NA,NA-NA
AY324866,NA-NA,NA-NA,NA-NA
AY324865,NA-NA,NA-NA,NA-NA
AY324864,NA-NA,NA-NA,NA-NA
